 NPOZ,NLIM,MEAN1,MEAN2,P,B,M1DM2,NLIM1,B1,N100MB,PN,PP,BPN,BPP,UNK1,UNK2
   36 , 18  ,     90.0000   ,       3.00,      777060,  43.17,   30.00,  18,  43.17,  56.83, 236340,    771300,  13.33,  43.50,     10000,      4285
   36 , 18  ,    100.0000   ,       3.00,      755195,  41.96,   33.33,  18,  41.96,  58.04, 226885,    804060,  12.77,  45.27,     10000,      4467
   36 , 18  ,     10.0000   ,       5.00,       92265,   5.13,    2.00,  18,   5.13,  94.87,  29775,   1652220,   1.68,  93.19,     10000,      9179
   36 , 18  ,     20.0000   ,       5.00,      232935,  12.94,    4.00,  18,  12.94,  87.06,  72345,   1462140,   4.10,  82.95,     10000,      8123
   36 , 18  ,     30.0000   ,       5.00,      223905,  12.44,    6.00,  18,  12.44,  87.56,  67875,   1477980,   3.84,  83.72,     10000,      8211
   36 , 18  ,     40.0000   ,       5.00,      298600,  16.59,    8.00,  18,  16.59,  83.41,  90740,   1373400,   5.17,  78.24,     10000,      7630
   36 , 18  ,     50.0000   ,       5.00,      372480,  20.69,   10.00,  18,  20.69,  79.31, 112800,   1294380,   6.36,  72.95,     10000,      7191
   36 , 18  ,     60.0000   ,       5.00,      459735,  25.54,   12.00,  18,  25.54,  74.46, 137865,   1179720,   7.79,  66.67,     10000,      6554
   36 , 18  ,     70.0000   ,       5.00,      493105,  27.39,   14.00,  18,  27.39,  72.61, 152375,   1127880,   8.64,  63.96,     10000,      6266
   36 , 18  ,     80.0000   ,       5.00,      547050,  30.39,   16.00,  18,  30.39,  69.61, 172950,   1067400,   9.71,  59.90,     10000,      5930
   36 , 18  ,     90.0000   ,       5.00,      608575,  33.81,   18.00,  18,  33.81,  66.19, 185225,    993960,  10.40,  55.79,     10000,      5522
   36 , 18  ,    100.0000   ,       5.00,      577780,  32.10,   20.00,  18,  32.10,  67.90, 173000,   1038060,   9.70,  58.20,     10000,      5767
   36 , 18  ,     10.0000   ,       7.00,       70025,   3.89,    1.43,  18,   3.89,  96.11,  22675,   1692540,   1.27,  94.84,     10000,      9403
   36 , 18  ,     20.0000   ,       7.00,      168035,   9.34,    2.86,  18,   9.34,  90.66,  51745,   1551600,   2.93,  87.74,     10000,      8620
   36 , 18  ,     30.0000   ,       7.00,      155385,   8.63,    4.29,  18,   8.63,  91.37,  47115,   1580760,   2.64,  88.72,     10000,      8782
   36 , 18  ,     40.0000   ,       7.00,      213985,  11.89,    5.71,  18,  11.89,  88.11,  63755,   1512720,   3.56,  84.55,     10000,      8404
   36 , 18  ,     50.0000   ,       7.00,      274070,  15.23,    7.14,  18,  15.23,  84.77,  82510,   1345680,   4.90,  79.88,     10000,      7476
   36 , 18  ,     60.0000   ,       7.00,      370255,  20.57,    8.57,  18,  20.57,  79.43, 113045,   1305360,   6.33,  73.10,     10000,      7252
   36 , 18  ,     70.0000   ,       7.00,      416160,  23.12,   10.00,  18,  23.12,  76.88, 127980,   1204380,   7.38,  69.50,     10000,      6691
   36 , 18  ,     80.0000   ,       7.00,      476765,  26.49,   11.43,  18,  26.49,  73.51, 152155,   1159920,   8.52,  64.99,     10000,      6444
   36 , 18  ,     90.0000   ,       7.00,      492835,  27.38,   12.86,  18,  27.38,  72.62, 153365,   1122120,   8.73,  63.89,     10000,      6234
   36 , 18  ,    100.0000   ,       7.00,      462785,  25.71,   14.29,  18,  25.71,  74.29, 141295,   1187640,   7.90,  66.39,     10000,      6598
   36 , 18  ,     10.0000   ,       9.00,       58495,   3.25,    1.11,  18,   3.25,  96.75,  18905,   1684440,   1.07,  95.68,     10000,      9358
   36 , 18  ,     20.0000   ,       9.00,      144130,   8.01,    2.22,  18,   8.01,  91.99,  44690,   1597860,   2.50,  89.49,     10000,      8877
   36 , 18  ,     30.0000   ,       9.00,      119745,   6.65,    3.33,  18,   6.65,  93.35,  37215,   1628280,   2.09,  91.26,     10000,      9046
   36 , 18  ,     40.0000   ,       9.00,      171145,   9.51,    4.44,  18,   9.51,  90.49,  51695,   1568160,   2.89,  87.60,     10000,      8712
   36 , 18  ,     50.0000   ,       9.00,      234185,  13.01,    5.56,  18,  13.01,  86.99,  71635,   1404000,   4.22,  82.77,     10000,      7800
   36 , 18  ,     60.0000   ,       9.00,      288855,  16.05,    6.67,  18,  16.05,  83.95,  87345,   1414260,   4.88,  79.07,     10000,      7857
   36 , 18  ,     70.0000   ,       9.00,      340805,  18.93,    7.78,  18,  18.93,  81.07, 104875,   1345680,   5.86,  75.21,     10000,      7476
   36 , 18  ,     80.0000   ,       9.00,      399170,  22.18,    8.89,  18,  22.18,  77.82, 125350,   1253700,   7.07,  70.75,     10000,      6965
   36 , 18  ,     90.0000   ,       9.00,      418535,  23.25,   10.00,  18,  23.25,  76.75, 131725,   1220760,   7.47,  69.27,     10000,      6782
   36 , 18  ,    100.0000   ,       9.00,      389095,  21.62,   11.11,  18,  21.62,  78.38, 119765,   1260540,   6.80,  71.58,     10000,      7003
   36 , 18  ,     10.0000   ,      11.00,       54605,   3.03,    0.91,  18,   3.03,  96.97,  17755,   1692000,   1.01,  95.96,     10000,      9400
   36 , 18  ,     20.0000   ,      11.00,      124195,   6.90,    1.82,  18,   6.90,  93.10,  38705,   1626300,   2.16,  90.94,     10000,      9035
   36 , 18  ,     30.0000   ,      11.00,      100060,   5.56,    2.73,  18,   5.56,  94.44,  30620,   1594260,   1.78,  92.66,     10000,      8857
   36 , 18  ,     40.0000   ,      11.00,      151885,   8.44,    3.64,  18,   8.44,  91.56,  45575,   1593360,   2.55,  89.02,     10000,      8852
   36 , 18  ,     50.0000   ,      11.00,      197520,  10.97,    4.55,  18,  10.97,  89.03,  59340,   1481760,   3.43,  85.60,     10000,      8232
   36 , 18  ,     60.0000   ,      11.00,      244725,  13.60,    5.45,  18,  13.60,  86.40,  74955,   1427580,   4.31,  82.09,     10000,      7931
   36 , 18  ,     70.0000   ,      11.00,      301145,  16.73,    6.36,  18,  16.73,  83.27,  92515,   1398780,   5.17,  78.10,     10000,      7771
   36 , 18  ,     80.0000   ,      11.00,      331525,  18.42,    7.27,  18,  18.42,  81.58, 103895,   1356840,   5.80,  75.78,     10000,      7538
   36 , 18  ,     90.0000   ,      11.00,      337660,  18.76,    8.18,  18,  18.76,  81.24, 108020,   1301580,   6.23,  75.02,     10000,      7231
   36 , 18  ,    100.0000   ,      11.00,      355265,  19.74,    9.09,  18,  19.74,  80.26, 107335,   1331100,   5.99,  74.27,     10000,      7395
   36 , 18  ,     10.0000   ,      13.00,       47000,   2.61,    0.77,  18,   2.61,  97.39,  15100,   1700100,   0.86,  96.53,     10000,      9445
   36 , 18  ,     20.0000   ,      13.00,      105165,   5.84,    1.54,  18,   5.84,  94.16,  32895,   1618740,   1.88,  92.28,     10000,      8993
   36 , 18  ,     30.0000   ,      13.00,       94505,   5.25,    2.31,  18,   5.25,  94.75,  28795,   1641600,   1.63,  93.12,     10000,      9120
   36 , 18  ,     40.0000   ,      13.00,      132210,   7.34,    3.08,  18,   7.34,  92.65,  39510,   1569060,   2.28,  90.38,     10000,      8717
   36 , 18  ,     50.0000   ,      13.00,      173660,   9.65,    3.85,  18,   9.65,  90.35,  52060,   1508760,   3.01,  87.34,     10000,      8382
   36 , 18  ,     60.0000   ,      13.00,      214525,  11.92,    4.62,  18,  11.92,  88.08,  65375,   1450980,   3.80,  84.28,     10000,      8061
   36 , 18  ,     70.0000   ,      13.00,      258810,  14.38,    5.38,  18,  14.38,  85.62,  80130,   1443780,   4.50,  81.12,     10000,      8021
   36 , 18  ,     80.0000   ,      13.00,      290715,  16.15,    6.15,  18,  16.15,  83.85,  91245,   1410660,   5.09,  78.76,     10000,      7837
   36 , 18  ,     90.0000   ,      13.00,      295640,  16.42,    6.92,  18,  16.42,  83.58,  93520,   1283220,   5.68,  77.90,     10000,      7129
   36 , 18  ,    100.0000   ,      13.00,      290000,  16.11,    7.69,  18,  16.11,  83.89,  89260,   1328040,   5.28,  78.61,     10000,      7378
   36 , 18  ,     10.0000   ,      15.00,       42155,   2.34,    0.67,  18,   2.34,  97.66,  13465,   1714320,   0.76,  96.90,     10000,      9524
   36 , 18  ,     20.0000   ,      15.00,       95175,   5.29,    1.33,  18,   5.29,  94.71,  30105,   1648080,   1.70,  93.01,     10000,      9156
   36 , 18  ,     30.0000   ,      15.00,       83970,   4.66,    2.00,  18,   4.66,  95.33,  25650,   1671660,   1.44,  93.89,     10000,      9287
   36 , 18  ,     40.0000   ,      15.00,      116895,   6.49,    2.67,  18,   6.49,  93.51,  33945,   1611900,   1.93,  91.58,     10000,      8955
   36 , 18  ,     50.0000   ,      15.00,      144210,   8.01,    3.33,  18,   8.01,  91.99,  43710,   1481220,   2.64,  89.35,     10000,      8229
   36 , 18  ,     60.0000   ,      15.00,      185715,  10.32,    4.00,  18,  10.32,  89.68,  56385,   1529280,   3.19,  86.49,     10000,      8496
   36 , 18  ,     70.0000   ,      15.00,      223300,  12.41,    4.67,  18,  12.41,  87.59,  68840,   1479060,   3.90,  83.70,     10000,      8217
   36 , 18  ,     80.0000   ,      15.00,      263565,  14.64,    5.33,  18,  14.64,  85.36,  82395,   1357020,   4.89,  80.47,     10000,      7539
   36 , 18  ,     90.0000   ,      15.00,      279210,  15.51,    6.00,  18,  15.51,  84.49,  88710,   1390680,   5.07,  79.42,     10000,      7726
   36 , 18  ,    100.0000   ,      15.00,      282275,  15.68,    6.67,  18,  15.68,  84.32,  87085,   1380960,   5.00,  79.32,     10000,      7672
   36 , 18  ,     10.0000   ,      17.00,       37050,   2.06,    0.59,  18,   2.06,  97.94,  11910,   1714500,   0.68,  97.27,     10000,      9525
   36 , 18  ,     20.0000   ,      17.00,       80810,   4.49,    1.18,  18,   4.49,  95.51,  25930,   1659060,   1.47,  94.04,     10000,      9217
   36 , 18  ,     30.0000   ,      17.00,       67665,   3.76,    1.76,  18,   3.76,  96.24,  20715,   1625040,   1.21,  95.03,     10000,      9028
   36 , 18  ,     40.0000   ,      17.00,       99690,   5.54,    2.35,  18,   5.54,  94.46,  29010,   1578060,   1.71,  92.76,     10000,      8767
   36 , 18  ,     50.0000   ,      17.00,      140295,   7.79,    2.94,  18,   7.79,  92.21,  42585,   1506420,   2.53,  89.67,     10000,      8369
   36 , 18  ,     60.0000   ,      17.00,      169475,   9.42,    3.53,  18,   9.42,  90.58,  51925,   1557000,   2.92,  87.66,     10000,      8650
   36 , 18  ,     70.0000   ,      17.00,      206015,  11.45,    4.12,  18,  11.45,  88.55,  63985,   1524780,   3.57,  84.99,     10000,      8471
   36 , 18  ,     80.0000   ,      17.00,      248985,  13.83,    4.71,  18,  13.83,  86.17,  78075,   1434240,   4.45,  81.72,     10000,      7968
   36 , 18  ,     90.0000   ,      17.00,      253640,  14.09,    5.29,  18,  14.09,  85.91,  80800,   1445580,   4.55,  81.36,     10000,      8031
   36 , 18  ,    100.0000   ,      17.00,      258150,  14.34,    5.88,  18,  14.34,  85.66,  80610,   1368180,   4.77,  80.89,     10000,      7601
   36 , 18  ,     10.0000   ,      19.00,       32040,   1.78,    0.53,  18,   1.78,  98.22,  10260,   1725480,   0.58,  97.64,     10000,      9586
   36 , 18  ,     20.0000   ,      19.00,       73040,   4.06,    1.05,  18,   4.06,  95.94,  23620,   1659420,   1.35,  94.60,     10000,      9219
   36 , 18  ,     30.0000   ,      19.00,       63955,   3.55,    1.58,  18,   3.55,  96.45,  19565,   1644660,   1.13,  95.31,     10000,      9137
   36 , 18  ,     40.0000   ,      19.00,       91235,   5.07,    2.11,  18,   5.07,  94.93,  26485,   1678320,   1.47,  93.46,     10000,      9324
   36 , 18  ,     50.0000   ,      19.00,      128320,   7.13,    2.63,  18,   7.13,  92.87,  39440,   1463940,   2.44,  90.43,     10000,      8133
   36 , 18  ,     60.0000   ,      19.00,      149350,   8.30,    3.16,  18,   8.30,  91.70,  45230,   1449000,   2.78,  88.93,     10000,      8050
   36 , 18  ,     70.0000   ,      19.00,      182455,  10.14,    3.68,  18,  10.14,  89.86,  57125,   1530540,   3.23,  86.63,     10000,      8503
   36 , 18  ,     80.0000   ,      19.00,      226135,  12.56,    4.21,  18,  12.56,  87.44,  71045,   1458000,   4.06,  83.37,     10000,      8100
   36 , 18  ,     90.0000   ,      19.00,      232860,  12.94,    4.74,  18,  12.94,  87.06,  74220,   1335420,   4.58,  82.48,     10000,      7419
   36 , 18  ,    100.0000   ,      19.00,      249130,  13.84,    5.26,  18,  13.84,  86.16,  78290,   1433160,   4.46,  81.70,     10000,      7962
   36 , 19  ,     10.0000   ,       1.00,      379215,  21.07,   10.00,  19,  21.07,  78.93, 132705,   1220580,   7.74,  71.19,     10000,      6781
   36 , 19  ,     20.0000   ,       1.00,      582130,  32.34,   20.00,  19,  32.34,  67.66, 199070,    967860,  11.54,  56.12,     10000,      5377
   36 , 19  ,     30.0000   ,       1.00,      705085,  39.17,   30.00,  19,  39.17,  60.83, 240995,    813600,  13.90,  46.93,     10000,      4520
   36 , 19  ,     40.0000   ,       1.00,      818220,  45.46,   40.00,  19,  45.46,  54.54, 281040,    664020,  16.22,  38.32,     10000,      3689
   36 , 19  ,     50.0000   ,       1.00,      884625,  49.15,   50.00,  19,  49.15,  50.85, 299775,    585180,  17.23,  33.63,     10000,      3251
   36 , 19  ,     60.0000   ,       1.00,      919895,  51.11,   60.00,  19,  51.11,  48.89, 306265,    547920,  17.53,  31.36,     10000,      3044
   36 , 19  ,     70.0000   ,       1.00,      996040,  55.34,   70.00,  19,  55.34,  44.66, 330200,    449820,  18.91,  25.76,     10000,      2499
   36 , 19  ,     80.0000   ,       1.00,      987245,  54.85,   80.00,  19,  54.85,  45.15, 326395,    465300,  18.62,  26.54,     10000,      2585
   36 , 19  ,     90.0000   ,       1.00,     1034645,  57.48,   90.00,  19,  57.48,  42.52, 337135,    408600,  19.22,  23.30,     10000,      2270
   36 , 19  ,    100.0000   ,       1.00,     1068545,  59.36,  100.00,  19,  59.36,  40.64, 354535,    358560,  20.20,  20.43,     10000,      1992
   36 , 19  ,     10.0000   ,       3.00,      166645,   9.26,    3.33,  19,   9.26,  90.74,  58175,   1541340,   3.30,  87.44,     10000,      8563
   36 , 19  ,     20.0000   ,       3.00,      280420,  15.58,    6.67,  19,  15.58,  84.42,  95600,   1392480,   5.42,  79.00,     10000,      7736
   36 , 19  ,     30.0000   ,       3.00,      350465,  19.47,   10.00,  19,  19.47,  80.53, 119875,   1299240,   6.80,  73.73,     10000,      7218
   36 , 19  ,     40.0000   ,       3.00,      461265,  25.63,   13.33,  19,  25.63,  74.37, 159555,   1159380,   9.00,  65.38,     10000,      6441
   36 , 19  ,     50.0000   ,       3.00,      536975,  29.83,   16.67,  19,  29.83,  70.17, 184105,   1060740,  10.38,  59.79,     10000,      5893
   36 , 19  ,     60.0000   ,       3.00,      551555,  30.64,   20.00,  19,  30.64,  69.36, 183745,   1048500,  10.34,  59.02,     10000,      5825
   36 , 19  ,     70.0000   ,       3.00,      645190,  35.84,   23.33,  19,  35.84,  64.16, 216650,    922140,  12.21,  51.95,     10000,      5123
   36 , 19  ,     80.0000   ,       3.00,      634690,  35.26,   26.67,  19,  35.26,  64.74, 210770,    940140,  11.86,  52.88,     10000,      5223
   36 , 19  ,     90.0000   ,       3.00,      684885,  38.05,   30.00,  19,  38.05,  61.95, 225915,    869580,  12.78,  49.18,     10000,      4831
   36 , 19  ,    100.0000   ,       3.00,      732960,  40.72,   33.33,  19,  40.72,  59.28, 242640,    808020,  13.69,  45.59,     10000,      4489
   36 , 19  ,     10.0000   ,       5.00,      104340,   5.80,    2.00,  19,   5.80,  94.20,  37320,   1598760,   2.15,  92.05,     10000,      8882
   36 , 19  ,     20.0000   ,       5.00,      196725,  10.93,    4.00,  19,  10.93,  89.07,  68235,   1511280,   3.85,  85.22,     10000,      8396
   36 , 19  ,     30.0000   ,       5.00,      236440,  13.14,    6.00,  19,  13.14,  86.86,  81440,   1456200,   4.60,  82.26,     10000,      8090
   36 , 19  ,     40.0000   ,       5.00,      316865,  17.60,    8.00,  19,  17.60,  82.40, 110275,   1359000,   6.18,  76.21,     10000,      7550
   36 , 19  ,     50.0000   ,       5.00,      379065,  21.06,   10.00,  19,  21.06,  78.94, 128355,   1279620,   7.20,  71.74,     10000,      7109
   36 , 19  ,     60.0000   ,       5.00,      393750,  21.88,   12.00,  19,  21.88,  78.13, 132750,   1258740,   7.45,  70.67,     10000,      6993
   36 , 19  ,     70.0000   ,       5.00,      474295,  26.35,   14.00,  19,  26.35,  73.65, 158765,   1139040,   9.01,  64.64,     10000,      6328
   36 , 19  ,     80.0000   ,       5.00,      466190,  25.90,   16.00,  19,  25.90,  74.10, 154630,   1161900,   8.70,  65.40,     10000,      6455
   36 , 19  ,     90.0000   ,       5.00,      499080,  27.73,   18.00,  19,  27.73,  72.27, 163860,   1126800,   9.18,  63.10,     10000,      6260
   36 , 19  ,    100.0000   ,       5.00,      538700,  29.93,   20.00,  19,  29.93,  70.07, 179320,   1028340,  10.40,  59.67,     10000,      5713
   36 , 19  ,     10.0000   ,       7.00,       76220,   4.23,    1.43,  19,   4.23,  95.77,  27640,   1588500,   1.64,  94.13,     10000,      8825
   36 , 19  ,     20.0000   ,       7.00,      136630,   7.59,    2.86,  19,   7.59,  92.41,  46970,   1583640,   2.66,  89.75,     10000,      8798
   36 , 19  ,     30.0000   ,       7.00,      165330,   9.19,    4.29,  19,   9.19,  90.82,  57510,   1533600,   3.28,  87.53,     10000,      8520
   36 , 19  ,     40.0000   ,       7.00,      226860,  12.60,    5.71,  19,  12.60,  87.40,  78960,   1484460,   4.41,  82.98,     10000,      8247
   36 , 19  ,     50.0000   ,       7.00,      300790,  16.71,    7.14,  19,  16.71,  83.29, 101510,   1382220,   5.70,  77.59,     10000,      7679
   36 , 19  ,     60.0000   ,       7.00,      309830,  17.21,    8.57,  19,  17.21,  82.79, 103810,   1374300,   5.81,  76.97,     10000,      7635
   36 , 19  ,     70.0000   ,       7.00,      355155,  19.73,   10.00,  19,  19.73,  80.27, 117885,   1317960,   6.59,  73.68,     10000,      7322
   36 , 19  ,     80.0000   ,       7.00,      361285,  20.07,   11.43,  19,  20.07,  79.93, 122555,   1307700,   6.85,  73.08,     10000,      7265
